date,AUD,BRL,CAD,GBP,JPY,MXN,ZAR,INR,HKD,SGD,KRW,SEK,NZD,CHF,NOK
3/25/24,0.6539,0.200565595,0.736431254,1.2648,0.006604147,0.059845479,0.052856358,83.4200,7.8213,1.3459,1342.61,10.5689,0.6004,0.8991,10.7086
3/26/24,0.6538,0.200360649,0.737028302,1.263,0.006597176,0.059926889,0.05264571,83.3200,7.8231,1.3458,1344.00,10.5779,0.6010,0.9014,10.7429
3/27/24,0.6525,0.200980786,0.736051818,1.2631,0.006607202,0.06047046,0.052966102,83.3400,7.8237,1.3481,1348.58,10.6099,0.6002,0.9058,10.7867
3/28/24,0.6525,0.199832141,0.7390983,1.2634,0.006607202,0.060193824,0.052805838,83.3500,7.8263,1.3493,1346.01,10.6881,0.5984,0.9060,10.8418
3/29/24,0.6524,0.199389867,0.738552437,1.2637,0.006612882,0.060395956,0.052930777,83.3400,7.8259,1.3475,1347.08,10.6834,0.5987,0.9060,10.8299
4/1/24,0.6484,0.197355437,0.736431254,1.2545,0.006591089,0.060038425,0.052610535,83.3600,7.8259,1.3534,1348.75,10.8241,0.5944,,10.9670
4/2/24,0.6513,0.19791007,0.736919676,1.2576,0.006598482,0.060340198,0.053245018,83.3200,7.8284,1.3513,1351.37,10.7143,0.5968,0.9048,10.8376
4/3/24,0.6558,0.197546473,0.739590267,1.2635,0.006593262,0.060426612,0.053544083,83.4300,7.8288,1.3488,1348.50,10.6401,0.6000,0.9129,10.7180
4/4/24,0.6615,0.199656591,0.741125028,1.2669,0.006593696,0.060578158,0.053589706,83.4400,7.8285,1.3462,1346.87,10.5732,0.6042,0.9077,10.6909
4/5/24,0.6584,0.197480153,0.736377025,1.2633,0.006596741,0.060676298,0.053620165,83.2900,7.8284,1.3478,1352.58,10.6267,0.6020,0.9075,10.7150
4/8/24,0.6602,0.198838782,0.736214386,1.2655,0.006588483,0.061255743,0.053705693,83.2500,7.8312,1.3475,1353.20,10.5628,0.6032,0.9058,10.7019
4/9/24,0.6622,0.199804192,0.736214386,1.2676,0.006590654,0.061132541,0.054087384,83.1800,7.8308,1.3451,1354.80,10.5682,0.6057,0.9076,10.6785
4/10/24,0.6509,0.197098707,0.73056692,1.2544,0.006540222,0.060579259,0.053292121,83.3700,7.8347,1.3533,1349.05,10.7254,0.5979,0.9089,10.8396
4/11/24,0.6525,0.196993873,0.729660708,1.2535,0.006527841,0.060847607,0.053356099,83.1900,7.8368,1.3535,1364.19,10.7582,0.5983,0.9003,10.8545
4/12/24,0.6478,0.194650991,0.72695551,1.2457,0.006530825,0.060032297,0.052989678,83.5900,7.8367,1.3603,1374.74,10.8792,0.5950,0.9026,10.8883
4/15/24,0.6469,0.19308374,0.727219839,1.2466,0.006482982,0.060099766,0.052714257,83.4800,7.8285,1.3615,1383.63,10.8778,0.5928,0.9099,10.9362
4/16/24,0.6412,0.189828964,0.72337963,1.2437,0.006469561,0.058842913,0.052579829,83.5400,7.8319,1.3646,1393.92,10.9406,0.5888,0.9053,10.9705
4/17/24,0.6419,0.190836053,0.724427702,1.2443,0.006467887,0.058901487,0.052477461,83.5400,7.8310,1.3625,1385.88,10.9925,0.5902,0.8972,11.0356
4/18/24,0.6437,0.190233416,0.727008361,1.2465,0.006467887,0.058421794,0.052240326,83.5300,7.8314,1.3609,1373.42,10.9315,0.5919,0.8927,11.0271
4/19/24,0.6423,0.191927528,0.727696114,1.2397,0.006470398,0.058118585,0.052328898,83.4600,7.8334,1.3611,1376.72,10.9212,0.5895,0.8943,11.0208
4/22/24,0.6439,0.191975427,0.728809854,1.2341,0.0064612,0.058418039,0.052233232,83.4700,7.8334,1.3627,1381.84,10.9248,0.5909,,11.0217
4/23/24,0.6479,0.192607716,0.731207956,1.2434,0.006459531,0.058789985,0.052286488,83.3600,7.8361,1.3617,1379.27,10.8280,0.5935,0.8993,10.9372
4/24/24,0.6486,0.193911189,0.728809854,1.2434,0.006447038,0.058476113,0.051977213,83.3400,7.8320,1.3619,1369.86,10.8853,0.5924,0.8950,10.9977
4/25/24,0.6506,0.193637085,0.730406837,1.2494,0.006430041,0.058190282,0.052536736,83.3100,7.8283,1.3602,1369.86,10.9055,0.5942,0.8967,10.9825
4/26/24,0.6528,0.19553018,0.731101038,1.2474,0.006344373,0.058330806,0.053166038,83.3800,7.8281,1.3620,1375.10,10.9472,0.5940,0.8979,11.0310
4/29/24,0.6565,0.195430827,0.732654407,1.2553,0.006381214,0.058776163,0.053679458,83.4600,7.8263,1.3596,1377.35,10.9320,0.5974,0.8946,10.9929
4/30/24,0.649,0.193184453,0.727378528,1.2514,0.006347594,0.05860222,0.053167451,83.4400,7.8210,1.3636,1381.92,10.9880,0.5912,0.8941,11.0823
5/1/24,0.6496,0.19254467,0.726744186,1.2488,0.006343165,0.058753026,0.053704828,83.4500,7.8234,1.3633,1386.95,10.9733,0.5903,0.8975,11.0801
5/2/24,0.6547,0.195576069,0.730140187,1.2507,0.006503219,0.05907163,0.053758527,83.4400,7.8155,1.3567,1375.39,10.8953,0.5943,0.8984,11.0355
5/3/24,0.6616,0.197160883,0.730833881,1.255,0.006542362,0.058713011,0.05404675,83.4300,7.8116,1.3494,1363.04,10.8001,0.6021,0.8947,10.8475
5/6/24,0.6623,0.197441163,0.732332479,1.2575,0.006499838,0.059165996,0.054156806,83.4800,7.8162,1.3509,1358.81,10.7976,0.6013,0.8956,10.8272
5/7/24,0.6608,0.197409981,0.729288215,1.2535,0.006468724,0.059143601,0.054138334,83.5100,7.8212,1.3531,1359.45,10.8290,0.6012,,10.8821
5/8/24,0.6585,0.197452858,0.728916102,1.2503,0.006434178,0.059157946,0.053843337,83.4500,7.8166,1.3549,1359.45,10.8938,0.6004,0.8980,10.8916
5/9/24,0.6606,0.193918709,0.73046019,1.2505,0.006423433,0.059315499,0.054095283,83.5100,7.8146,1.3535,1369.74,10.8739,0.6020,0.8965,10.8768
5/10/24,0.6607,0.194005238,0.731903681,1.2528,0.006416426,0.059648076,0.054227582,83.5400,7.8135,1.3540,1367.77,10.8322,0.6020,0.8887,10.8389
5/13/24,0.6611,0.193779673,0.731261426,1.2563,0.006403278,0.059499018,0.054552993,83.4800,7.8112,1.3527,1367.91,10.8328,0.6019,0.8869,10.8147
5/14/24,0.6623,0.194749552,0.732600733,1.2588,0.006389776,0.059381718,0.054287638,83.5000,7.8119,1.3521,1368.77,10.8257,0.6034,0.8805,10.8193
5/15/24,0.6674,0.194939374,0.734645901,1.2658,0.006450781,0.059940898,0.054609,83.4600,7.8104,1.3466,1360.15,10.6967,0.6104,0.8676,10.7174
5/16/24,0.6683,0.195019209,0.734969866,1.2682,0.006441224,0.059938024,0.054937509,83.4600,7.8023,1.3449,1345.15,10.6933,0.6124,0.8595,10.6880
5/17/24,0.6686,0.195484312,0.734484025,1.2703,0.006427975,0.060182232,0.055001568,83.3400,7.8016,1.3452,1354.83,10.7141,0.6132,0.8616,10.6830
5/20/24,0.6675,0.19619384,0.734699875,1.2708,0.00640656,0.060378817,0.054980399,83.3400,7.7979,1.3470,1356.00,10.6967,0.6114,0.8602,10.6899
5/21/24,0.6666,0.195606674,0.732922897,1.271,0.006406971,0.060260567,0.055334525,83.3100,7.8038,1.3471,1363.54,10.7009,0.6097,0.8582,10.6735
5/22/24,0.6636,0.19432569,0.731689471,1.2739,0.006390185,0.0601663,0.054815546,83.2600,7.8064,1.3494,1362.36,10.7284,0.6105,0.8598,10.6873
5/23/24,0.6629,0.194174757,0.730140187,1.2717,0.006367399,0.059856942,0.054251412,83.2700,7.8087,1.3505,1362.38,10.7266,0.6115,0.8671,10.6571
5/24/24,0.6629,0.194208697,0.731796561,1.2746,0.006373486,0.059947366,0.054264954,83.0900,7.8128,1.3495,1369.02,10.6566,0.6121,0.8658,10.5697
5/27/24,,,,,,,,,,,,,,0.8664,
5/28/24,0.6666,0.194020295,0.733675715,1.2786,0.006373486,0.059866259,0.054715371,83.1600,7.8112,1.3472,1357.65,10.5358,0.6157,0.8644,10.4705
5/29/24,0.6619,0.19219681,0.729820464,1.2714,0.006344373,0.059042333,0.054337785,83.3300,7.8134,1.3513,1365.07,10.6663,0.6118,0.8625,10.5831
5/30/24,0.6642,0.192182035,0.731635938,1.2739,0.006384473,0.059090479,0.0537282,83.2800,7.8174,1.3492,1365.07,10.5925,0.6128,0.8686,10.5246
5/31/24,0.664,0.190792361,0.732815477,1.2738,0.006361728,0.058844298,0.053077993,83.4300,7.8199,1.3516,1385.43,10.5396,0.6137,0.8687,10.5175
6/3/24,0.6683,0.191040214,0.733891091,1.2795,0.006408613,0.056889293,0.05404938,83.1400,7.8198,1.3466,1375.91,10.4075,0.6183,0.8688,10.4606
6/4/24,0.6643,0.189082383,0.730780474,1.2785,0.006457028,0.055997312,0.05349682,83.5200,7.8126,1.3466,1375.96,10.4556,0.6175,0.8763,10.5867
6/5/24,0.6643,0.18930789,0.729660708,1.2771,0.006401639,0.057032052,0.052776854,83.3700,7.8112,1.3483,1372.58,10.4209,0.6186,0.8779,10.5908
6/6/24,0.6662,0.190298578,0.730780474,1.2786,0.006411078,0.057073716,0.052889625,83.4700,7.8108,1.3459,1365.45,10.4094,0.6197,0.8742,10.5651
6/7/24,0.6589,0.189641767,0.72743144,1.2727,0.006386512,0.054745924,0.052974239,83.3800,7.8107,1.3508,1366.38,10.5347,0.6113,0.8713,10.7045
6/10/24,0.6611,0.186410663,0.727008361,1.2733,0.006372268,0.054336014,0.053364641,83.5000,7.8132,1.3526,1375.71,10.4960,0.6126,0.8742,10.6594
6/11/24,0.6598,0.186814624,0.726532985,1.2725,0.006356471,0.054244643,0.053636271,83.5000,7.8116,1.3537,1375.71,10.5102,0.6132,0.8757,10.7270
6/12/24,0.6701,0.185459941,0.73046019,1.2843,0.006415191,0.053364641,0.05444903,83.5700,7.8083,1.3443,1378.01,10.3076,0.6219,0.8770,10.5076
6/13/24,0.6641,0.185953103,0.727484359,1.2764,0.006378771,0.053876117,0.054151527,83.5200,7.8104,1.3495,1376.11,10.4739,0.6174,0.8736,10.6559
6/14/24,0.6617,0.186709983,0.728066982,1.2685,0.006358087,0.054194961,0.054345463,83.5400,7.8118,1.3529,1378.96,10.5315,0.6142,0.8765,10.6802
6/17/24,0.6599,0.184593801,0.727166958,1.2689,0.006337136,0.054084166,0.054758815,83.5200,7.8106,1.3526,1380.50,10.5146,0.6118,0.8775,10.7011
6/18/24,0.6652,0.185000185,0.728703636,1.2699,0.006336734,0.054372057,0.0553431,83.4200,7.8075,1.3515,1380.88,10.4425,0.6139,0.8769,10.5923
6/19/24,,,,,,,,,,,,,,0.8786,
6/20/24,0.6656,0.183583925,0.729767204,1.2671,0.006298419,0.054362599,0.055366387,83.6200,7.8042,1.3539,1384.38,10.4703,0.6120,0.8792,10.5432
6/21/24,0.664,0.18335503,0.730033582,1.2645,0.006271558,0.054946564,0.055695413,83.5300,7.8051,1.3546,1388.17,10.5173,0.6120,0.8817,10.5695
6/24/24,0.6655,0.185099491,0.732171621,1.2684,0.006261349,0.055543521,0.05512588,83.4200,7.8079,1.3528,1389.17,10.4680,0.6126,0.8799,10.5411
6/25/24,0.6642,0.183965562,0.732171621,1.2677,0.006262525,0.055172414,0.05493087,83.4000,7.8091,1.3545,1387.16,10.5071,0.6115,0.8800,10.6061
6/26/24,0.6649,0.181550807,0.73008688,1.2625,0.00622355,0.055048498,0.054886851,83.5500,7.8089,1.3586,1388.65,10.5696,0.6078,0.8785,10.6795
6/27/24,0.6648,0.180848178,0.730300153,1.2653,0.006222775,0.054591113,0.054141265,83.4400,7.8086,1.3577,1385.76,10.6160,0.6089,0.8825,10.6620
6/28/24,0.6677,0.179869055,0.730780474,1.264,0.006215813,0.054761514,0.054859751,83.3300,7.8083,1.3552,1376.55,10.5996,0.6096,0.8860,10.6607
7/1/24,0.6656,0.178932489,0.727696114,1.265,0.006190034,0.054389209,0.054598862,83.4400,7.8117,1.3576,1383.00,10.6292,0.6072,0.8832,10.6676
7/2/24,0.6659,0.176155581,0.730406837,1.2679,0.0061908,0.054869986,0.053729354,83.5000,7.8138,1.3570,1386.55,10.6157,0.6072,0.8798,10.6908
7/3/24,0.6719,0.17945589,0.733998826,1.2766,0.006192717,0.055205613,0.054488489,83.4800,7.8109,1.3528,1384.85,10.4807,0.6114,0.8772,10.5394
7/4/24,,,,,,,,,,,,,,0.8837,
7/5/24,0.6743,0.182475092,0.733621891,1.2807,0.006221614,0.055288329,0.054964685,83.4700,7.8120,1.3488,1379.87,10.4839,0.6138,0.8857,10.5502
7/8/24,0.6741,0.183193801,0.733299113,1.2829,0.006220066,0.055575625,0.055189465,83.4500,7.8103,1.3494,1382.73,10.5494,0.6134,,10.5899
7/9/24,0.6737,0.184107814,0.733352889,1.2787,0.006195787,0.055728624,0.05512588,83.4700,7.8113,1.3505,1383.39,10.5532,0.6123,0.8888,10.6160
7/10/24,0.6747,0.185082362,0.734861846,1.2842,0.006183145,0.0560755,0.05516937,83.5000,7.8107,1.3486,1383.42,10.5459,0.6083,0.8924,10.7095
7/11/24,0.6776,0.184280844,0.734268302,1.292,0.006305965,0.056079588,0.055555247,83.5700,7.8074,1.3418,1370.85,10.4836,0.6113,0.8927,10.7068
7/12/24,0.6788,0.183287817,0.733837235,1.2986,0.006333924,0.056647595,0.055539819,83.4800,7.8073,1.3406,1374.90,10.5289,0.6122,0.8927,10.7230
7/15/24,0.6778,0.183880992,0.731957254,1.2986,0.006333523,0.05628729,0.054990679,83.5500,7.8058,1.3419,1382.97,10.5752,0.6094,0.8910,10.7879
7/16/24,0.6726,0.183264304,0.730673681,1.2958,0.006306363,0.056628348,0.055264801,83.6000,7.8072,1.3449,1384.99,10.6196,0.6044,0.8913,10.8280
7/17/24,0.6728,0.182585039,0.730833881,1.3008,0.006387328,0.056342155,0.054783714,83.5500,7.8073,1.3411,1380.61,10.5445,0.6073,0.8925,10.7238
7/18/24,0.6726,0.180521708,0.730193501,1.2973,0.006370644,0.056037478,0.055021844,83.5800,7.8098,1.3423,1383.85,10.5680,0.6067,0.8949,10.7739
7/19/24,0.6694,0.179956451,0.728703636,1.2922,0.006354048,0.0557454,0.054791218,83.7000,7.8104,1.3446,1389.29,10.6776,0.6019,0.8960,10.8995
7/22/24,0.6639,0.180228891,0.72695551,1.2911,0.006366183,0.055784893,0.054733938,83.6500,7.8067,1.3458,1388.71,10.7320,0.5977,0.8964,10.9786
7/23/24,0.6619,0.179581575,0.726585773,1.2916,0.006409435,0.055328708,0.054404596,83.6800,7.8084,1.3453,1385.78,10.7632,0.5961,0.8979,11.0317
7/24/24,0.66,0.177455991,0.725531452,1.2925,0.00651933,0.05441022,0.054594987,83.7200,7.8087,1.3415,1379.40,10.7577,0.5948,0.8953,11.0116
7/25/24,0.6552,0.177765137,0.724165399,1.2884,0.006494772,0.054498586,0.054578897,83.7000,7.8064,1.3427,1380.57,10.8010,0.5903,0.9033,11.0203
7/26/24,0.6557,0.176831533,0.722961249,1.2864,0.006499415,0.054359643,0.054763013,83.7000,7.8072,1.3420,1383.11,10.8110,0.5895,0.9064,11.0122
7/29/24,0.654,0.176947305,0.7218653,1.2853,0.006495194,0.053593153,0.054166193,83.7500,7.8100,1.3433,1381.93,10.8291,0.5872,0.9120,11.0035
7/30/24,0.6537,0.176856552,0.722125939,1.2828,0.006505334,0.0531963,0.054483442,83.7000,7.8129,1.3434,1384.98,10.7899,0.5897,0.9144,10.9718
7/31/24,0.6535,0.176591086,0.724322758,1.284,0.00664982,0.053770668,0.054920612,83.7300,7.8117,1.3372,1369.29,10.7099,0.5947,0.9198,10.9194
8/1/24,0.6522,0.175638886,0.722282412,1.2772,0.006664001,0.053642889,0.055026082,83.7000,7.8153,1.3364,1368.50,10.7027,0.5962,0.9150,10.9136
8/2/24,0.6528,0.174340557,0.722230247,1.2798,0.006803647,0.052634072,0.054799325,83.7900,7.8072,1.3257,1359.38,10.5672,0.5972,0.9141,10.9435
8/5/24,0.6488,0.173925143,0.723589001,1.2765,0.006946857,0.051427102,0.053946453,83.8300,7.7852,1.3226,1367.68,10.5628,0.5930,0.9176,11.0417
8/6/24,0.6519,0.177276676,0.725110579,1.2695,0.006891324,0.051763317,0.054116068,83.9100,7.7942,1.3258,1377.40,10.5270,0.5951,0.9226,10.8910
8/7/24,0.6552,0.178571429,0.72838517,1.2718,0.00678334,0.052153686,0.05443747,83.9600,7.7990,1.3270,1374.98,10.4514,0.6015,0.9160,10.7708
8/8/24,0.6581,0.178533171,0.727696114,1.2741,0.006799021,0.05232041,0.054486114,83.9500,7.7924,1.3258,1376.94,10.5292,0.6002,0.9141,10.8515
8/9/24,0.6577,0.181491497,0.72859745,1.2766,0.006826405,0.053122261,0.054609596,83.9200,7.7974,1.3232,1363.71,10.5073,0.6012,0.9082,10.8055
8/12/24,0.6595,0.181626648,0.727749072,1.2776,0.006777823,0.052648205,0.054872093,83.9200,7.7907,1.3245,1369.87,10.5245,0.6021,,10.7883
8/13/24,0.6613,0.182258917,0.728703636,1.2828,0.00680411,0.052493714,0.055060925,83.9700,7.7888,1.3197,1367.28,10.5035,0.6059,0.9039,10.7724
8/14/24,0.6617,0.183227367,0.730140187,1.2849,0.006809206,0.053123107,0.055342181,83.9100,7.7923,1.3152,1355.35,10.4438,0.6021,0.9025,10.6865
8/15/24,0.6629,0.183116645,0.729873732,1.2863,0.006715466,0.053608093,0.055600963,83.9400,7.7966,1.3202,1363.21,10.5105,0.6006,0.9064,10.7220
8/16/24,0.6649,0.182645066,0.729660708,1.2906,0.006750827,0.053714636,0.055915277,83.9500,7.7959,1.3174,1354.34,10.4926,0.6035,0.9018,10.7266
8/19/24,0.6715,0.185020722,0.732118017,1.2984,0.006829668,0.053354675,0.056451886,83.8200,7.7916,1.3089,1334.21,10.3304,0.6093,0.9007,10.5797
8/20/24,0.6743,0.182725163,0.733621891,1.3027,0.006863418,0.052931618,0.055992922,83.7900,7.7889,1.3065,1331.78,10.2400,0.6144,0.8995,10.5043
8/21/24,0.6753,0.182691781,0.736214386,1.3077,0.006887527,0.052107759,0.05599355,83.9300,7.7940,1.3052,1333.74,10.1957,0.6161,0.8985,10.4954
8/22/24,0.6708,0.17961383,0.735023888,1.3094,0.006850723,0.051448269,0.05547604,83.9300,7.7969,1.3105,1343.23,10.2414,0.6140,0.8956,10.5911
8/23/24,0.6777,0.181481616,0.739973361,1.3197,0.006903217,0.052372473,0.056401579,83.9100,7.7961,1.3029,1327.56,10.1837,0.6212,0.8918,10.4783
8/26/24,0.6772,0.181884322,0.741564702,1.3185,0.006919936,0.05153311,0.056494941,83.8700,7.7967,1.3038,1328.53,10.2112,0.6204,0.8919,10.5384
8/27/24,0.6779,0.181676144,0.743273376,1.3235,0.006931928,0.050894211,0.056368833,83.9100,7.8025,1.3031,1330.90,10.1818,0.6237,0.8935,10.4834
8/28/24,0.6781,0.180665209,0.742831674,1.3201,0.006921852,0.051206423,0.056183879,83.9000,7.7999,1.3027,1335.15,10.1862,0.6242,0.8951,10.4949
8/29/24,0.6807,0.177446544,0.742942051,1.3186,0.006897503,0.050535678,0.056326287,83.8400,7.7981,1.3021,1332.02,10.2220,0.6268,0.8995,10.4923
8/30/24,0.6765,0.177958109,0.741125028,1.3132,0.006851662,0.05087091,0.056208195,83.8300,7.7974,1.3045,1336.00,10.2690,0.6242,0.9021,10.6082
9/2/24,,,,,,,,,,,,,,0.9017,
9/3/24,0.6721,0.177022482,0.738388836,1.3103,0.00685777,0.050428643,0.055671228,83.9400,7.7986,1.3087,1339.79,10.3064,0.6189,0.9100,10.6916
9/4/24,0.6724,0.177295534,0.739699682,1.3142,0.006929527,0.050464017,0.055983832,83.9500,7.7969,1.3046,1336.93,10.2727,0.6199,0.9103,10.6315
9/5/24,0.6727,0.178814105,0.739918609,1.3165,0.006972042,0.050018507,0.05642704,83.9600,7.7958,1.3009,1335.14,10.2567,0.6213,0.9061,10.6473
9/6/24,0.6678,0.178942094,0.737408746,1.3136,0.007035812,0.049900449,0.055954073,83.9100,7.7945,1.3014,1335.68,10.2869,0.6178,0.8984,10.7085
9/9/24,0.6664,0.1784376,0.737463127,1.3083,0.006996921,0.050290427,0.055959709,83.9300,7.7969,1.3053,1342.16,10.3666,0.6150,0.8969,10.8228
9/10/24,0.6652,0.17704442,0.734915852,1.3065,0.007028395,0.04979311,0.055734836,83.9500,7.7970,1.3045,1343.41,10.3869,0.6155,0.9005,10.8523
9/11/24,0.665,0.17705069,0.735564546,1.3027,0.007056167,0.05040907,0.055855624,83.9500,7.7987,1.3031,1340.59,10.3863,0.6121,0.8980,10.8649
9/12/24,0.6696,0.176994283,0.735564546,1.3081,0.007030371,0.05101286,0.056014564,83.9200,7.8028,1.3043,1341.35,10.3213,0.6152,0.8996,10.7736
9/13/24,0.6712,0.180196414,0.736322804,1.314,0.007109342,0.051924046,0.056481858,83.8800,7.7988,1.2984,1329.26,10.2093,0.6166,,10.6476
9/16/24,0.6739,0.181475029,0.735348187,1.3202,0.007102777,0.051945353,0.056684522,83.8900,7.7936,1.2960,1320.59,10.1980,0.6185,0.9014,10.6091
9/17/24,0.6754,0.181775217,0.735402265,1.3164,0.007053678,0.051875561,0.056688378,83.7500,7.7923,1.2964,1323.81,10.1891,0.6183,0.8905,10.5973
9/18/24,0.6761,0.182398541,0.734915852,1.3199,0.007045727,0.051866682,0.056946311,83.7500,7.7920,1.2946,1324.15,10.2063,0.6203,0.8872,10.5978
9/19/24,0.6817,0.185020722,0.737463127,1.3279,0.00699888,0.051961818,0.057217731,83.6800,7.7946,1.2925,1329.08,10.1710,0.6241,0.8882,10.4884
9/20/24,0.6806,0.182165953,0.737191301,1.3305,0.00694927,0.051751798,0.057175529,83.5700,7.7916,1.2914,1333.66,10.1894,0.6234,0.8870,10.5033
9/23/24,0.6848,0.180658682,0.740631018,1.3351,0.006964273,0.051582287,0.057757396,83.5300,7.7859,1.2902,1334.12,10.1864,0.6271,0.8841,10.4781
9/24/24,0.6873,0.18294914,0.742390497,1.3376,0.006955554,0.051696952,0.057698078,83.6600,7.7856,1.2856,1330.00,10.1284,0.6321,0.8831,10.4416
9/25/24,0.6837,0.182451787,0.74261102,1.3338,0.006924728,0.051094704,0.058032243,83.5600,7.7847,1.2886,1335.10,10.1756,0.6279,0.8853,10.5487
9/26/24,0.6902,0.184053596,0.74261102,1.3428,0.006911805,0.051101232,0.058287286,83.6000,7.7787,1.2830,1314.78,10.0975,0.6327,,10.5052
9/27/24,0.6911,0.184101035,0.740521327,1.3394,0.007012623,0.050909239,0.058482268,83.6800,7.7725,1.2807,1309.43,10.1018,0.6342,0.8818,10.5021
9/30/24,0.6934,0.183455943,0.740137666,1.3399,0.006980803,0.050786428,0.057931386,83.7600,7.7693,1.2831,1314.94,10.1427,0.6363,0.8811,10.5395
10/1/24,0.6888,0.183651356,0.741179958,1.3282,0.00696088,0.050750344,0.057526807,83.8100,7.7738,1.2881,1323.78,10.2766,0.6284,0.8763,10.6073
10/2/24,0.6895,0.183948642,0.741564702,1.3271,0.00684697,0.051617166,0.0577624,83.8100,7.7650,1.2909,1321.53,10.2558,0.6277,0.8752,10.5684
10/3/24,0.6843,0.182096293,0.738934457,1.3114,0.006811061,0.0513239,0.057105005,84.0000,7.7656,1.2977,1335.58,10.3156,0.6216,0.8725,10.6294
10/4/24,0.6797,0.183200513,0.736485491,1.3107,0.006725402,0.052205418,0.05723476,83.9900,7.7672,1.3053,1348.74,10.3856,0.6156,0.8706,10.6681
10/7/24,0.6761,0.182285496,0.734861846,1.308,0.006750827,0.05168573,0.057479523,83.9600,7.7664,1.3035,1343.75,10.3598,0.6123,0.8730,10.6360
10/8/24,0.6738,0.180841637,0.731957254,1.3093,0.006746728,0.051609973,0.056954419,83.9500,7.7742,1.3039,1346.49,10.3588,0.6124,0.8760,10.7251
10/9/24,0.6725,0.179137631,0.730887297,1.308,0.006702413,0.051539484,0.056693199,83.9300,7.7715,1.3062,1346.04,10.3847,0.6065,0.8741,10.7693
10/10/24,0.6733,0.179134422,0.727166958,1.3053,0.006731287,0.051330486,0.057052877,83.9400,7.7703,1.3072,1350.77,10.4004,0.6086,0.8758,10.7396
10/11/24,0.6756,0.177474887,0.726321906,1.307,0.006706009,0.051463626,0.057478532,84.0800,7.7712,1.3046,1350.71,10.3658,0.6111,0.8810,10.6981
10/14/24,,,,,,,,,,,,,,0.8795,
10/15/24,0.6709,0.177160472,0.724480185,1.3083,0.006701515,0.051094704,0.056754333,84.0400,7.7682,1.3090,1365.17,10.3876,0.6086,0.8757,10.8315
10/16/24,0.6662,0.176672202,0.72611095,1.3,0.006679581,0.050292956,0.056667498,84.0100,7.7704,1.3122,1363.76,10.4995,0.6058,0.8761,10.9303
10/17/24,0.6702,0.176167994,0.725110579,1.3008,0.006661338,0.050286634,0.056542537,84.0400,7.7743,1.3143,1371.08,10.5231,0.6063,0.8639,10.9422
10/18/24,0.67,0.176096642,0.724427702,1.3022,0.006685386,0.050464017,0.056844343,84.0300,7.7693,1.3111,1369.65,10.5323,0.6065,0.8688,10.9378
10/21/24,0.6661,0.175358608,0.722178089,1.298,0.006645843,0.049876804,0.056653051,84.0700,7.7737,1.3159,1379.14,10.5623,0.6033,0.8682,10.9689
10/22/24,0.6679,0.175703693,0.723065799,1.2969,0.006617696,0.050253277,0.057055806,84.0600,7.7720,1.3163,1379.22,10.5418,0.6044,0.8609,10.9223
10/23/24,0.6632,0.175300202,0.722647781,1.2944,0.006544074,0.050179643,0.056022095,84.0600,7.7708,1.3221,1381.61,10.5951,0.6007,0.8615,11.0052
10/24/24,0.6629,0.175229551,0.721604849,1.2964,0.006584579,0.050372758,0.056541258,84.0500,7.7707,1.3201,1382.11,10.5804,0.6008,0.8577,10.9598
10/25/24,0.6621,0.175383212,0.720357297,1.2978,0.006575487,0.050219459,0.056617127,84.0600,7.7705,1.3206,1389.24,10.5936,0.5994,0.8564,10.9438
10/28/24,0.6587,0.175244905,0.719269222,1.2981,0.006526989,0.049889246,0.056467825,84.0500,7.7721,1.3227,1385.57,10.6353,0.5980,,10.9866
10/29/24,0.6557,0.174678591,0.718958947,1.3005,0.006515931,0.05,0.056553409,84.0400,7.7713,1.3254,1382.20,10.6581,0.5961,0.8552,10.9651
10/30/24,0.6584,0.173070267,0.718855582,1.3012,0.006529546,0.049573666,0.056566205,84.0700,7.7735,1.3222,1378.41,10.6671,0.5986,0.8417,10.9397
10/31/24,0.655,0.172750358,0.717411579,1.2856,0.006563833,0.049921623,0.056577086,84.0600,7.7740,1.3230,1377.57,10.7003,0.5951,0.8396,11.0315
11/1/24,0.6582,0.171550127,0.718132855,1.2959,0.006538512,0.049931843,0.056889941,84.0300,7.7766,1.3242,1376.95,10.7280,0.5980,0.8405,11.0471
11/4/24,0.6584,0.173289202,0.71952799,1.2942,0.006578082,0.049780964,0.056971617,84.1100,7.7729,1.3184,1375.17,10.7068,0.5978,,10.9983
11/5/24,0.6633,0.173250173,0.722021661,1.3015,0.006580679,0.049402965,0.057377943,84.1000,7.7708,1.3163,1380.26,10.7044,0.5999,0.8483,10.9528
11/6/24,0.6573,0.175306348,0.717926628,1.2897,0.006469142,0.049382716,0.056739842,84.3100,7.7755,1.3336,1399.98,10.8500,0.5946,0.8523,11.0705
11/7/24,0.6671,0.175352458,0.721188519,1.2985,0.006530399,0.050291945,0.057733054,84.3700,7.7711,1.3218,1384.66,10.7078,0.6020,0.8503,10.8546
11/8/24,0.6573,0.172971477,0.7183392,1.2905,0.006553939,0.049448648,0.056899328,84.3400,7.7753,1.3281,1396.69,10.8435,0.5961,0.8486,11.0293
11/11/24,,,,,,,,,,,,,,0.8466,
11/12/24,0.6522,0.173073262,0.71653769,1.2733,0.006462871,0.048563964,0.055034562,84.3800,7.7784,1.3392,1408.28,10.9327,0.5917,0.8515,11.1005
