date,Australia,Brazil,Canada,Hong Kong,India,Japan,Mexico,New Zealand,Norway,Singapore,South Africa,South Korea,Sweden,Switzerland,UK
2024-05-28,,0.194,0.733,,,,0.05935,,,,0.0546,,0.09458,1.09845,1.2758
2024-05-29,0.6649,0.19195,0.72945,,,0.0063795,0.05869,0.6129,0.09478,,0.05425,0.0007331,0.09388,1.0978,1.2712
2024-05-30,0.66,0.19125,0.73115,,,0.0063905,0.0586,0.61015,0.09496,,0.05365,0.0007274,0.09451,1.1085,1.2745
2024-05-31,0.664,0.1899,0.73405,,,0.006393,,0.61235,0.09552,,0.053075,0.0007216,0.09508,1.10865,1.2726
2024-06-02,,0.1902,0.73435,,,,0.05875,,,,0.053225,,0.09512,1.11105,1.2744
2024-06-03,0.6648,0.19055,0.73355,,,0.006368,0.05636,0.61475,0.09549,,0.053875,0.000727,0.09609,1.11805,1.2793
2024-06-04,0.66705,0.1887,0.73135,,,0.006418,0.05588,0.6193,0.09449,,0.053475,0.0007263,0.09571,1.12565,1.2787
2024-06-05,0.6661,0.18825,0.73065,,,0.006438,0.057,0.6187,0.09454,,0.052675,0.0007298,0.09602,1.1196,1.2766
2024-06-06,0.666,0.18995,0.7317,,,0.0064255,0.0556,0.61975,0.09444,,0.0527,0.0007321,0.09611,1.1225,1.2788
2024-06-07,0.6673,0.1874,0.72695,,,0.0064395,,0.6201,0.09359,,0.052875,0.00073,0.09489,1.1168,1.2726
2024-06-09,,0.18675,0.72685,,,,0.05452,,0.09318,,0.0529,,0.09494,1.11685,1.2729
2024-06-10,0.6594,0.1862,0.72675,,,0.006376,0.0548,0.6106,0.09388,,0.05325,0.0007279,0.09533,1.1154,1.2726
2024-06-11,0.66015,0.1862,0.72715,,,0.006364,0.05379,0.61225,0.0932,,0.05345,,0.09515,1.1135,1.2723
2024-06-12,0.66185,0.18465,0.7286,,,0.0063645,0.0533,0.6145,0.09546,,0.05415,0.0007322,0.09749,1.12265,1.2839
2024-06-13,0.6643,0.186,0.72815,,,0.0063695,0.0543,0.61695,0.09424,,0.0543,0.0007277,0.09589,1.11855,1.276
2024-06-14,0.66425,0.18555,0.7297,,,0.006411,,0.61515,0.09345,,0.054025,0.0007245,0.09542,1.1339,1.269
2024-06-16,,0.18595,0.72965,,,,0.05336,,,,0.05415,,0.09546,1.1345,1.2691
2024-06-17,0.66135,0.18425,0.73025,,,0.00644,0.05317,0.6126,0.0935,,0.054425,0.0007247,0.09551,1.1332,1.2695
2024-06-18,0.6642,0.18385,0.7306,,,0.006422,0.05354,0.6117,0.09465,,0.0549,0.0007261,0.09616,1.14155,1.2695
2024-06-20,,0.18335,0.73225,,,,0.05372,,,,0.055325,,0.09568,1.1331,1.2667
2024-06-21,0.668,0.18365,0.73155,,,0.0063725,,0.6126,0.09489,,0.055375,0.0007219,0.09548,1.12975,1.2633
2024-06-23,,0.18395,0.7313,,,,0.05443,,0.0947,,0.055175,,0.09551,1.12935,1.2645
2024-06-24,0.6656,0.18545,0.7338,,,0.0063415,0.05494,0.6112,0.09503,,0.054775,0.0007219,0.09595,1.13035,1.2698
2024-06-25,0.6677,0.18335,0.7337,,,0.0063515,0.0545,0.6122,0.09447,,0.0547,,0.09556,1.12925,1.2683
2024-06-26,0.67005,0.1811,0.7312,,,0.006335,0.0539,0.61155,0.0937,,0.054425,,0.09499,1.1253,1.2632
2024-06-27,0.668,0.1815,0.73165,,,0.0063085,0.05355,0.60845,0.0941,,0.05385,0.0007234,0.09456,1.12425,1.2653
2024-06-28,0.6637,0.1783,0.7322,,,0.0062855,,0.60595,0.0941,,0.0545,0.0007274,0.09477,1.12325,1.2644
2024-06-30,,0.1781,0.7326,,,,0.05406,,0.09397,,0.055075,,0.09496,1.12115,1.2656
2024-07-01,0.6682,0.1763,0.7292,,,0.0062835,0.05379,0.60975,0.09399,,0.05445,,0.09444,1.11635,1.2645
2024-07-02,0.6661,0.176,0.7328,,,0.0062555,0.05415,0.60525,0.09364,,0.053475,0.0007209,0.09448,1.11625,1.2686
2024-07-03,0.6688,0.179,0.73475,,,0.0062475,0.05441,0.60795,0.09498,,0.05425,0.0007201,0.09573,1.1202,1.2771
2024-07-09,,0.1838,0.73485,,,,0.05528,,,,0.054825,,0.09509,1.12315,1.2796
2024-07-10,0.67555,0.18435,0.7355,,,0.006256,0.0555,0.6091,0.09354,,0.0549,0.0007228,0.09513,1.1209,1.2851
2024-07-11,0.67715,0.1833,0.7347,,,0.0062425,0.05573,0.6097,0.09344,,0.0553,0.0007262,0.09567,1.12715,1.2923
2024-07-12,0.6783,0.18375,0.73475,,,0.0063495,,0.6102,0.09333,,0.055325,0.0007263,0.09527,1.12685,1.2995
2024-07-14,,0.18325,0.7339,,,,0.05599,,,,0.0553,,0.09509,1.12315,1.2973
2024-07-15,0.67855,0.1833,0.7325,,,0.0063925,0.05581,0.60995,0.09278,,0.054575,0.0007246,0.09484,1.12575,1.2987
2024-07-16,0.67485,0.18385,0.7326,,,0.006361,0.05609,0.6057,0.0925,,0.05505,0.0007234,0.09442,1.1249,1.296
2024-07-17,0.6747,0.1821,0.7317,,,0.0063935,0.05598,0.6067,0.09335,,0.05455,0.0007268,0.09506,1.1381,1.3013
2024-07-18,0.67475,0.17865,0.7305,,,0.006465,0.05514,0.6072,0.0929,,0.0549,0.0007251,0.0949,1.1377,1.2976
2024-07-19,0.67095,0.1782,0.72935,,,0.006393,,0.60265,0.09181,,0.054475,0.0007224,0.09393,1.13285,1.2921
2024-07-21,,0.179,0.73055,,,,0.05516,,,,0.054675,,0.09406,1.13355,1.2938
2024-07-22,0.66705,0.1794,0.7282,,,0.0064215,0.05525,0.59975,0.09112,,0.0544,0.0007217,0.0935,1.1318,1.2921
2024-07-23,0.66415,0.17885,0.7268,,,0.0064515,0.05461,0.59675,0.0907,,0.054125,0.0007225,0.09314,1.12875,1.2919
2024-07-24,0.66025,0.17665,0.7252,,,0.006522,0.054,0.59165,0.09098,,0.054425,0.000727,0.09321,1.13925,1.2928
2024-07-25,0.6553,0.1769,0.72445,,,0.006601,0.05378,0.5915,0.0909,,0.054325,0.0007248,0.09279,1.1432,1.2883
2024-07-26,0.65615,0.1766,0.72405,,,0.0065605,,0.58905,0.09096,,0.054525,,0.09272,1.13945,1.2862
2024-07-28,,0.1766,0.7241,,,,0.05381,,,,0.054525,,,1.13735,1.2872
2024-07-29,0.65595,0.1777,0.72285,,,0.006567,0.05326,0.58895,0.0908,,0.053925,0.0007247,0.0926,1.13555,1.2858
2024-07-30,0.65625,0.17795,0.7229,,,0.0065145,0.05292,0.5891,0.09115,,0.054325,0.0007243,0.0929,1.1353,1.2834
2024-07-31,0.6498,0.17625,0.7253,,,0.006589,0.05331,0.59065,0.091575,,0.054775,0.0007305,0.093575,1.1425,1.2849
2024-08-01,0.65395,0.17375,0.7217,,,0.006725,0.05264,0.5956,0.0918,,0.054925,0.0007325,0.093675,1.14975,1.2775
2024-08-02,0.65215,0.1745,0.72215,,,0.0067615,,0.5954,0.09155,,0.0547,0.0007337,0.0948,1.17145,1.2807
2024-08-04,,0.173,0.7213,,,,0.05085,,0.0912,,0.054275,,0.094575,1.17375,1.2792
2024-08-05,0.6401,0.17365,0.72435,,,0.007071,0.05138,0.59405,0.09075,,0.0537,0.0007285,0.0951,1.18115,1.2773
2024-08-06,0.6517,0.17625,0.72675,,,0.006896,0.05074,0.59305,0.091625,,0.0539,0.0007278,0.09505,1.17935,1.2704
2024-08-07,0.6557,0.17735,0.72825,,,0.006847,0.05158,0.60105,0.0928,,0.0543,0.0007288,0.0959,1.1617,1.2727
2024-08-08,0.6558,0.17905,0.7292,,,0.006885,0.05263,0.60045,0.09235,,0.05425,0.0007276,0.09515,1.159,1.2732
2024-08-09,0.6597,0.18095,0.7292,,,0.00684,,0.60285,0.092575,,0.054425,0.0007342,0.09535,1.1625,1.2776
2024-08-13,,0.18325,0.7303,,,,0.05236,,,,0.0551,,0.0957,1.1606,1.2872
2024-08-14,0.6637,0.18255,0.72975,,,0.0068345,0.05291,0.60085,0.093825,,0.05525,0.0007371,0.09585,1.16225,1.2848
2024-08-15,0.66235,0.18205,0.7288,,,0.0068255,0.05338,0.6007,0.0932,,0.0554,0.000734,0.095275,1.15235,1.287
2024-08-16,0.6634,0.18265,0.7315,,,0.006744,,0.60135,0.09305,,0.055775,0.0007387,0.0955,1.15495,1.2904
2024-08-18,,0.18335,0.7317,,,,0.05342,,0.09355,,0.055875,,0.0959,1.15635,1.2951
2024-08-19,0.6689,0.1845,0.734,,,0.0069055,0.05334,0.60815,0.09465,,0.0562,0.0007493,0.09695,1.1614,1.2984
2024-08-20,0.67245,0.1821,0.73475,,,0.006819,0.05245,0.612,0.095225,,0.05585,0.000753,0.097775,1.1695,1.3019
2024-08-21,0.67475,0.18225,0.7361,,,0.006893,0.05165,0.6143,0.0952,,0.055875,0.00075,0.09825,1.1771,1.3077
2024-08-22,0.6744,0.1789,0.73535,,,0.0069075,0.05105,0.6154,0.094475,,0.055475,0.0007491,0.09775,1.177,1.3093
2024-08-23,0.6725,0.18235,0.7407,,,0.0068885,,0.6153,0.095075,,0.05615,0.0007484,0.098325,1.18255,1.3221
2024-08-25,,0.1819,0.7408,,,,0.05185,,0.095725,,0.05625,,0.0983,1.1831,1.3215
2024-08-26,0.678,0.18195,0.742,,,0.0069665,0.05136,0.6216,0.0951,,0.056375,,0.09805,1.1827,1.3193
2024-08-27,0.67905,0.1817,0.7443,,,0.0069265,0.0504,0.62175,0.095475,,0.0563,0.0007545,0.09835,1.1885,1.3235
2024-08-28,0.67925,0.17995,0.7424,,,0.006946,0.05078,0.62465,0.09515,,0.0561,0.0007497,0.098275,1.19075,1.3206
2024-08-29,0.6809,0.1777,0.7421,,,0.0069295,0.0503,0.62915,0.095075,,0.056225,0.0007516,0.0979,1.1813,1.3165
2024-08-30,0.6808,0.17695,0.74235,,,0.0069165,,0.6263,0.0945,,0.056275,0.0007497,0.0974,1.17965,1.3142
2024-09-03,,0.17685,0.7386,,,,0.0504,,,,0.0556,,0.097125,1.1781,1.3115
2024-09-04,0.67045,0.17685,0.7403,,,0.006901,0.05008,0.61855,0.0943,,0.05605,0.0007497,0.097325,1.1808,1.3148
2024-09-05,0.6725,0.179,0.74065,,,0.0069815,0.05023,0.6202,0.0941,,0.056375,0.0007516,0.0975,1.18165,1.3157
2024-09-06,0.67245,0.1784,0.73755,,,0.0070195,,0.62195,0.093825,,0.05625,0.0007531,0.0972,1.18885,1.3149
2024-09-08,,0.1789,0.7375,,,,0.05005,,,,0.05605,,0.09705,1.1857,1.3133
2024-09-09,0.66685,0.17875,0.73745,,,0.007003,0.05025,0.61695,0.09225,,0.05585,0.000746,0.09645,1.18035,1.3073
2024-09-10,0.66695,0.17645,0.73535,,,0.006992,0.04972,0.6149,0.0924,,0.055775,0.0007455,0.0963,1.1815,1.3064
2024-09-11,0.6658,0.17665,0.73705,,,0.007084,0.05044,0.61415,0.091875,,0.0557,0.0007482,0.09635,1.1789,1.3022
2024-09-12,0.6692,0.1776,0.73655,,,0.007003,0.05117,0.61535,0.09295,,0.055975,0.000746,0.097325,1.17165,1.3075
2024-09-16,,0.1813,0.73785,,,,0.05129,,,,0.05635,,0.098625,1.1958,1.3212
2024-09-17,0.6756,0.182,0.7372,,,0.007194,0.05166,0.6191,0.094525,,0.056325,,0.098575,1.19315,1.3172
2024-09-18,0.67695,0.1829,0.73595,,,0.0071505,0.05116,0.62,0.0945,,0.056575,0.0007572,0.0984,1.1943,1.3208
2024-09-19,0.68065,0.1842,0.7392,,,0.0070925,0.05107,0.62095,0.095175,,0.05685,0.0007555,0.098775,1.1913,1.3271
2024-09-20,0.68225,0.18095,0.73875,,,0.007109,,0.6243,0.094875,,0.056725,0.000752,0.098425,1.1854,1.3268
2024-09-22,,0.18065,0.73865,,,,0.05093,,0.0954,,0.057025,,0.09875,1.18625,1.3311
2024-09-23,0.6833,0.1806,0.74185,,,0.007017,0.05082,0.6247,0.09555,,0.057375,0.0007491,0.098625,1.1902,1.3349
2024-09-24,0.6842,0.18305,0.7458,,,0.007014,0.05108,0.6274,0.095925,,0.05735,0.0007507,0.099225,1.1935,1.3379
2024-09-25,0.6885,0.1826,0.74305,,,0.007057,0.05028,0.63335,0.095175,,0.05775,0.0007501,0.0988,1.188,1.335
2025-01-02,,0.1617,0.69605,,,,0.04798,,,,0.052975,,,1.10505,1.2373
2025-01-03,0.6216,0.161,0.69405,,,0.0064115,0.04782,0.5608,0.08785,,0.053075,0.0006818,0.090225,1.1082,1.2409
2025-01-05,,0.16115,0.6943,,,,0.04789,,0.0881,,0.05295,,0.09025,1.10795,1.2417
2025-01-06,0.62235,0.16285,0.6996,,,0.006389,0.0486,0.56225,0.088625,,0.053625,0.0006821,0.09095,1.1148,1.2526
2025-01-07,0.6259,0.1631,0.6982,,,0.006387,0.04862,0.5666,0.0883,,0.053325,0.0006917,0.090475,1.109,1.2481
2025-01-08,0.623,0.16295,0.6972,,,0.0063735,0.04842,0.5635,0.087725,,0.052575,0.0006852,0.08995,1.10565,1.2344
2025-01-09,0.6198,0.1648,0.6967,,,0.0063745,0.04825,0.5607,0.0877,,0.052675,,0.09,1.104,1.2288
2025-01-10,0.6195,0.16325,0.69475,,,0.0063595,0.04773,0.55985,0.087425,,0.05195,0.0006822,0.089375,1.0977,1.2194
2025-01-12,,0.1634,0.6953,,,,0.04777,,0.087175,,0.052,,0.08945,1.09835,1.22
2025-01-13,0.6133,0.1634,0.69615,,,0.006401,0.04778,0.5563,0.087,,0.0521,,0.089,1.09575,1.2158
2025-01-14,0.61885,0.1649,0.698,,,0.006394,0.04818,0.56135,0.087875,,0.0525,0.0006858,0.0897,1.1014,1.2192
2025-01-15,0.6196,0.16555,0.6996,,,0.006402,0.04836,0.56085,0.088325,,0.052925,0.0006855,0.089875,1.10245,1.2229
2025-01-16,0.62065,0.1648,0.69615,,,0.006448,0.04751,0.5615,0.088075,,0.052675,0.0006859,0.090125,1.1045,1.2232
2025-01-17,0.62005,0.1645,0.69265,,,0.0064695,0.04763,0.5609,0.087675,,0.053175,0.0006867,0.089925,1.1009,1.2187
2025-01-21,,0.1658,0.6991,,,,0.04797,,0.08855,,0.053825,,,1.10975,1.2336
2025-01-22,0.62645,0.16795,0.6965,,,0.0064575,0.04836,0.5661,0.08865,,0.0538,0.0006982,0.091175,1.10865,1.2312
2025-01-23,0.62755,0.1686,0.6971,,,0.0064185,0.04862,0.5669,0.088675,,0.053675,0.0006956,0.09105,1.10775,1.2342
2025-01-24,0.63175,0.16885,0.69845,,,0.006475,0.04895,0.5705,0.089475,,0.0542,0.0007002,0.09195,1.1115,1.2487
2025-01-26,,0.16835,0.69655,,,,0.04852,,,,0.053725,,0.091425,1.1085,1.2455
2025-01-27,0.6291,0.169,0.69715,,,0.006443,0.04796,0.569,0.088975,,0.0532,0.0006976,0.091725,1.1174,1.2478
2025-01-28,0.6253,0.17025,0.6959,,,0.006462,0.04829,0.5667,0.088525,,0.053275,0.0006924,0.091075,1.1111,1.2433
2025-01-29,0.62375,0.17035,0.69455,,,0.006483,0.04836,0.5664,0.088525,,0.0533,0.0006952,0.091225,1.10845,1.2431
2025-01-30,0.6225,0.1708,0.69165,,,0.006505,0.04817,0.56595,0.08865,,0.053875,,0.0911,1.10725,1.2461
2025-01-31,0.62255,0.17045,0.6892,,,0.0064955,0.04798,0.5645,0.088425,,0.053425,0.0006893,0.090725,1.10495,1.2431
2025-02-02,,0.1694,0.6811,,,,0.04693,,0.087075,,0.05235,,0.089225,1.09735,1.2292
2025-02-03,0.61165,0.1711,0.6876,,,0.006458,0.04867,0.5522,0.0878,,0.0528,0.0006834,0.09015,1.10115,1.2415
2025-02-04,0.61945,0.17245,0.69965,,,0.006471,0.04849,0.56095,0.08895,,0.053375,0.0006855,0.0914,1.1093,1.2478
2025-02-05,0.62495,0.17185,0.6999,,,0.006548,0.04826,0.56635,0.089125,,0.0537,0.0006911,0.092075,1.11525,1.2517
2025-02-06,0.6264,0.17275,0.70015,,,0.0065885,0.0486,0.5673,0.08895,,0.05365,,0.0919,1.1098,1.2442
2025-02-07,0.62855,0.17195,0.7015,,,0.006617,0.04844,0.5684,0.08905,,0.054275,0.0006911,0.091675,1.104,1.2403
2025-02-09,,0.17185,0.6988,,,,0.0483,,0.088825,,0.05385,,0.0913,1.10205,1.2391
2025-02-10,0.62725,0.17225,0.69985,,,0.006606,0.04825,0.56525,0.089275,,0.054175,0.000689,0.09185,1.10245,1.2386
2025-02-11,0.6275,0.17285,0.701,,,0.0066065,0.04842,0.5641,0.089325,,0.054075,0.0006883,0.092225,1.1001,1.242
2025-02-12,0.62915,0.17305,0.70095,,,0.006537,0.04844,0.56625,0.088775,,0.053825,0.0006882,0.092175,1.09775,1.2409
2025-02-13,0.62965,0.17295,0.70575,,,0.006506,0.04879,0.56525,0.0893,,0.053725,0.0006899,0.093,1.1091,1.2535
2025-02-14,0.63225,0.17525,0.70655,,,0.0065755,0.04906,0.5693,0.089875,,0.054475,0.0006953,0.093725,1.1173,1.2608
2025-02-18,,0.17505,0.7054,,,,0.04918,,0.089625,,0.054225,,0.09335,1.10985,1.2621
2025-02-19,0.6365,0.1744,0.7037,,,0.0066095,0.04871,0.57225,0.089875,,0.053725,0.0006959,0.093125,1.10835,1.2574
2025-02-20,0.6364,0.17515,0.70625,,,0.0066665,0.04906,0.57165,0.089875,,0.054225,,0.093875,1.11405,1.2639
2025-02-21,0.6398,0.17435,0.7035,,,0.0066675,0.04881,0.5769,0.089925,,0.054525,0.0006978,0.0941,1.1146,1.2639
2025-02-23,,0.17465,0.7043,,,,0.0489,,0.0901,,0.054325,,0.094225,1.1156,1.2644
2025-02-24,0.63815,0.17365,0.7016,,,0.006709,0.04868,0.5765,0.089875,,0.054325,0.0007015,0.094,1.1168,1.2635
2025-02-25,0.63515,0.17375,0.69925,,,0.006694,0.04869,0.5736,0.089975,,0.05435,0.0006983,0.094375,1.12295,1.2652
2025-02-26,0.63285,0.17235,0.69785,,,0.0067055,0.04885,0.57155,0.089775,,0.054225,0.0006973,0.094325,1.12165,1.2694
2025-02-27,0.6288,0.1715,0.693,,,0.0067075,0.04867,0.5691,0.089075,,0.054025,0.0006942,0.093325,1.11385,1.2621
2025-02-28,0.62145,0.16815,0.69155,,,0.006686,0.04849,0.56055,0.08895,,0.05405,0.000685,0.0933,1.11095,1.2583
2025-03-02,,0.1693,0.6927,,,,0.0486,,,,0.05355,,0.093125,1.10935,1.2601
2025-03-03,0.622,0.1685,0.69,,,0.0066595,0.04826,0.5604,0.0896,,0.05365,0.000685,0.095125,1.11605,1.271
2025-03-04,0.6196,0.16965,0.69125,,,0.0067035,0.04821,0.56065,0.08925,,0.053725,0.0006868,0.094975,1.1251,1.2716
2025-03-05,0.625,0.17285,0.6976,,,0.0066885,0.04899,0.5642,0.091275,,0.054375,0.000691,0.097625,1.1278,1.287
2025-03-06,0.6347,0.1728,0.69935,,,0.006724,0.04921,0.57335,0.092,,0.05495,0.0006926,0.098725,1.13135,1.2901
2025-03-07,0.63065,0.1719,0.69615,,,0.0067865,0.04931,0.57215,0.0923,,0.05485,0.0006926,0.09925,1.1392,1.291
2025-03-09,,0.1719,0.69585,,,,0.04929,,0.092175,,0.0547,,0.0993,1.1406,1.2932
2025-03-10,0.6307,0.1701,0.69285,,,0.006784,0.04904,0.57145,0.092875,,0.054725,0.0006876,0.09885,1.1354,1.2896
2025-03-11,0.62775,0.17125,0.69415,,,0.0067955,0.04929,0.5693,0.0937,,0.0548,0.0006882,0.099725,1.13605,1.2943
2025-03-12,0.629,0.17145,0.69585,,,0.0067575,0.04954,0.5701,0.094175,,0.05445,0.0006892,0.09945,1.13325,1.2977
2025-03-13,0.63095,0.1717,0.69275,,,0.0067685,0.04979,0.57345,0.0937,,0.054525,0.0006917,0.09825,1.13055,1.2947
2025-03-14,0.6299,0.17345,0.69915,,,0.0068045,,0.57205,0.093825,,0.054525,0.0006881,0.099225,1.14225,1.2913
2025-03-16,,0.1737,0.69875,,,,0.04957,,0.094075,,0.054475,,0.099275,1.14325,1.2928
2025-03-17,0.63305,0.1753,0.7032,,,0.00678,0.04954,0.577,0.09485,,0.054775,0.0006918,0.099625,1.14745,1.2985
2025-03-18,0.63795,0.17585,0.7027,,,0.0067455,0.04959,0.5825,0.0946,,0.054725,0.0006907,0.10005,1.1521,1.2993
2025-03-19,0.63605,0.17665,0.7012,,,0.006741,0.04928,0.5823,0.094425,,0.05475,0.0006865,0.099225,1.14875,1.2973
2025-03-20,0.63475,0.17585,0.7015,,,0.006807,0.04907,0.58085,0.094475,,0.0546,0.0006831,0.099,1.1455,1.2964
2025-03-21,0.6293,0.1746,0.70015,,,0.006749,,0.57605,0.0947,,0.05455,0.0006842,0.099275,1.1435,1.2909
2025-03-23,,0.17485,0.70065,,,,0.0489,,0.09505,,0.054525,,0.09935,1.14365,1.2922
2025-03-24,0.6282,0.17355,0.7014,,,0.0067435,0.04932,0.5736,0.095,,0.054675,0.0006833,0.099425,1.14265,1.2907
2025-03-25,0.6291,0.175,0.70315,,,0.0067085,0.04933,0.57325,0.09535,,0.054575,0.0006819,0.1004,1.1455,1.2953
2025-03-26,0.63135,0.1743,0.70295,,,0.0067065,0.04889,0.5761,0.095025,,0.054425,,0.1001,1.14305,1.2894
2025-03-27,0.63175,0.1737,0.70165,,,0.0067155,0.04875,0.57485,0.095275,,0.05435,,0.10035,1.1449,1.2961
2025-03-28,0.6287,0.17355,0.70115,,,0.006689,,0.57235,0.09565,,0.053975,0.0006826,0.100475,1.14565,1.2946
2025-03-30,,,0.7014,,,,0.04855,,,,0.053925,,,,1.2939
2025-03-31,0.62835,,0.6974,,,0.0067675,0.04835,,,,0.054025,,,,1.2919
2025-04-01,0.6271,0.1751,0.7016,,,0.0067305,0.04864,,0.09565,,0.05405,,0.100275,1.14165,1.2926
2025-04-02,0.6301,0.1747,0.7013,,,0.0067285,0.04896,0.5733,0.096175,,0.053025,0.0006834,0.1015,1.1436,1.2969
2025-04-03,0.6271,0.1769,0.7126,,,0.006857,0.04965,0.5749,0.097175,,0.053075,0.0006867,0.103125,1.1753,1.3127
2025-04-04,0.6237,0.1706,0.70515,,,0.0069095,,0.57455,0.0931,,0.052075,0.0006986,0.1004,1.17625,1.2912
2025-04-06,,0.16875,0.7047,,,,0.04799,,0.092025,,0.051525,,0.10015,1.1831,1.2909
2025-04-07,0.60215,0.1685,0.7045,,,0.006919,0.04789,0.5577,0.09155,,0.050875,0.0006838,0.099675,1.17435,1.2733
2025-04-08,0.607,0.1661,0.70445,,,0.0068295,0.04747,0.5616,0.091775,,0.0509,0.0006764,0.10025,1.1764,1.2765
2025-04-09,0.5978,0.17035,0.71095,,,0.0069445,0.04886,0.5544,0.0913,,0.049925,0.0006749,0.100125,1.19835,1.2788
2025-04-10,0.6202,0.1689,0.71845,,,0.006868,0.04844,0.57025,0.09245,,0.051,0.0006835,0.1021,1.2161,1.2965
2025-04-11,0.62025,0.16985,0.7225,,,0.007012,,0.57815,0.09375,,0.0519,0.0006909,0.1021,1.2362,1.3055
2025-04-13,,0.1696,0.7232,,,,0.04889,,,,0.05205,,0.102725,1.23235,1.3091
2025-04-14,0.63045,0.17045,0.7231,,,0.007055,0.04937,0.58605,0.0948,,0.052825,0.0007039,0.1033,1.23725,1.3184
2025-04-15,0.63585,0.1693,0.71845,,,0.007041,0.0493,0.59375,0.09435,,0.052325,0.0007033,0.101475,1.2298,1.3234
2025-04-16,0.63555,0.1701,0.72375,,,0.0070815,0.0498,0.5931,0.09445,,0.052925,0.0007029,0.1029,1.2336,1.3236
2025-04-17,0.63435,0.1719,0.7249,,,0.0070525,,0.59225,0.095325,,0.052925,,0.10425,1.22925,1.3259
2025-04-20,,0.17165,0.7255,,,,0.05036,,0.09595,,0.0529,,0.105125,1.2397,1.332
2025-04-21,0.6434,0.17165,0.7249,,,0.0071565,0.05029,0.59985,0.096325,,0.05325,0.0007067,0.10515,1.24765,1.3393
2025-04-22,0.64415,0.1743,0.7255,,,0.007191,0.05063,0.60285,0.09665,,0.053525,0.0007031,0.105875,1.2382,1.3379
2025-04-23,0.6401,,0.722,,,0.007079,0.05057,,,,0.053425,,,,1.3282
2025-04-24,0.63515,0.17555,0.7236,,,0.0070425,0.05071,,,,0.053125,,0.104225,1.214,1.3304
2025-04-25,0.63965,0.1757,0.72325,,,0.0069995,,0.59895,0.09615,,0.05315,,0.103675,1.213,1.3314
2025-04-27,,0.1744,0.7228,,,,0.05084,,,,0.0533,,0.103425,1.21395,1.3296
2025-04-28,0.6408,0.17575,0.72555,,,0.0070045,0.05073,0.5974,0.096425,,0.05375,0.0006925,0.10435,1.2187,1.3389
2025-04-29,0.64185,0.17635,0.7245,,,0.0070575,0.05082,0.5956,0.096425,,0.05365,0.0006984,0.104325,1.2217,1.3407
2025-04-30,0.64175,0.175,0.72705,,,0.007054,0.05068,0.59405,0.096075,,0.05355,0.0007028,0.103575,1.2205,1.3334
2025-05-01,0.63955,0.17535,0.7241,,,0.006973,0.05072,0.595,0.0957,,0.053525,0.0007001,0.10255,1.2077,1.3292
2025-05-02,0.6412,0.1757,0.72585,,,0.0069155,,0.594,0.096725,,0.054225,0.0007118,0.104325,1.2169,1.3298
2025-05-04,,0.17565,0.7249,,,,0.05069,,0.09585,,0.0541,,0.10415,1.2191,1.3272
2025-05-05,0.6481,0.17475,0.7256,,,0.006965,0.05051,0.5979,0.0962,,0.054475,0.0007227,0.10385,1.22255,1.3302
2025-05-06,0.64545,0.1741,0.72765,,,0.006986,0.05059,0.59905,0.097125,,0.0547,0.0007238,0.104625,1.2196,1.3373
2025-05-07,0.6487,0.17315,0.72455,,,0.0070235,0.05076,0.60125,0.097175,,0.0547,0.0007175,0.10435,1.22335,1.3347
2025-05-08,0.6444,,0.71995,,,0.0069775,0.05096,,,,0.05485,,,,1.3307
2025-05-09,0.6409,,0.71915,,,0.006904,,,,,0.054625,,,,1.3299
2025-05-11,,0.1761,0.71945,,,,0.0512,,0.096425,,0.054775,,0.1031,1.20435,1.3291
2025-05-12,0.64395,0.1751,0.7162,,,0.0068755,0.05071,0.5933,0.095875,,0.054525,0.0007057,0.102075,1.19215,1.321
2025-05-13,0.6411,0.1775,0.719,,,0.0067905,0.05128,0.5894,0.096325,,0.0543,0.0007026,0.102975,1.19325,1.3278
2025-05-14,0.6475,0.17685,0.71665,,,0.0068245,0.05137,0.59485,0.09665,,0.0547,0.0007073,0.103075,1.1954,1.3302
2025-05-15,0.6429,0.17545,0.7175,,,0.0068725,0.05112,0.58995,0.09595,,0.0552,0.0007165,0.102825,1.199,1.3282
2025-05-16,0.64355,0.1758,0.71635,,,0.00691,,0.5909,0.09605,,0.055075,0.0007203,0.102225,1.19495,1.3259
2025-05-18,,0.1759,0.7176,,,,0.0512,,,,0.0553,,0.10265,1.20105,1.3308
2025-05-19,0.64035,0.1764,0.71765,,,0.0069095,0.05157,0.5893,0.097125,,0.055225,0.0007204,0.1036,1.2053,1.3367
2025-05-20,0.64185,0.17595,0.7196,,,0.006949,0.05171,0.59235,0.09715,,0.0556,0.000719,0.103675,1.2066,1.3367
2025-05-21,0.6451,0.1768,0.72225,,,0.006982,0.05144,0.59545,0.098375,,0.055775,0.0007235,0.1048,1.21635,1.3451
2025-05-22,0.6448,0.17635,0.7222,,,0.006994,0.05162,0.5935,0.098025,,0.055525,0.0007256,0.1041,1.2103,1.3428
2025-05-23,0.6438,0.1768,0.72925,,,0.0069885,,0.59235,0.09875,,0.0558,0.0007272,0.105125,1.21935,1.3501
2025-05-27,,0.1767,0.7248,,,,0.05178,,,,0.055625,,0.104075,1.2114,1.3515
